FaceID,strip,strip_num,x,y,z
6,3,70,-0.793791483,0.324109867,-0.514633730
265,3,71,-0.865585816,0.291975639,-0.406830950
262,3,72,-0.876610870,0.374389004,-0.302301597
263,3,73,-0.927590004,0.327341302,-0.180067923
259,3,74,-0.913828510,0.401427478,-0.061428285
258,3,75,-0.871234270,0.454416429,-0.185624770
252,3,76,-0.794654632,0.577350192,-0.187592035
253,3,77,-0.847764017,0.526650642,-0.062731759
246,3,78,-0.762846966,0.643528716,-0.062731947
238,3,79,-0.664169197,0.745054239,-0.061428489
230,3,80,-0.615887992,0.785618183,0.059042791
239,3,81,-0.717221319,0.694389332,0.058455415
247,3,82,-0.807607164,0.586761074,0.059009412
254,3,83,-0.882036100,0.467541730,0.058455535
260,3,84,-0.937486659,0.342976237,0.059042904
255,3,85,-0.897781916,0.404678707,0.173846990
610,3,86,-0.894032222,0.340708723,0.290901963
603,3,87,-0.833915624,0.391253369,0.389237116
249,3,88,-0.844787909,0.456214034,0.279646461
248,3,89,-0.834988504,0.522426379,0.172814572
240,3,90,-0.754883159,0.632682001,0.172814648
231,3,91,-0.662301533,0.728789320,0.173847076
476,3,92,-0.558030767,0.810047681,0.180067813
471,3,93,-0.600304129,0.744990633,0.290901890
232,3,94,-0.694938883,0.662463396,0.279646561
241,3,95,-0.777499434,0.564885815,0.276403052
242,3,96,-0.783663552,0.496884256,0.372796826
233,3,97,-0.714730960,0.591761225,0.372797945
465,3,98,-0.629798756,0.672195869,0.389238026
458,3,99,-0.653077439,0.591761992,0.472554340
631,3,100,-0.683904346,0.496886689,0.534208259
595,3,101,-0.764610898,0.438248894,0.472554845
596,3,102,-0.803371022,0.328744953,0.496509573
789,3,103,-0.753802782,0.272566431,0.597903760
790,3,104,-0.721081852,0.391253725,0.571805461
796,3,105,-0.660015037,0.340706339,0.669551597
801,3,106,-0.582709241,0.280400065,0.762775028
805,3,107,-0.491090757,0.212372066,0.844824227
808,3,108,-0.389740204,0.140199915,0.910190396
666,3,109,-0.275703691,0.200310182,0.940140046
661,3,110,-0.376534061,0.273565742,0.885089761
655,3,111,-0.472066391,0.342975915,0.812108887
648,3,112,-0.556992083,0.404680750,0.725253962
640,3,113,-0.627924087,0.456213701,0.630539769
632,3,114,-0.594931051,0.564885513,0.571805388
457,3,115,-0.560910462,0.662463164,0.496509829
464,3,116,-0.528656118,0.744990479,0.406831533
470,3,117,-0.489132926,0.818145855,0.302301739
475,3,118,-0.437744919,0.879728899,0.185624486
469,3,119,-0.361794013,0.879728569,0.308516998
463,3,120,-0.410615137,0.810048338,0.418589177
456,3,121,-0.451683518,0.728789028,0.514634387
633,3,122,-0.492163363,0.632682131,0.597903458
641,3,123,-0.527989106,0.522426306,0.669550789
649,3,124,-0.446742625,0.467541571,0.762775135
656,3,125,-0.353733453,0.401428377,0.844824185
662,3,126,-0.253773655,0.327341219,0.910190452
667,3,127,-0.152834358,0.249860195,0.956144101
670,3,128,-0.175446752,0.127468818,0.976201894
673,3,129,-0.080705643,0.058636093,0.995011763
671,3,130,-0.056417295,0.173631950,0.983193285
668,3,131,-0.023218459,0.291973569,0.956144517
663,3,132,-0.121646069,0.374388890,0.919257958
658,3,133,-0.086201781,0.499059184,0.862269786
657,3,134,-0.223602228,0.454415993,0.862269186
650,3,135,-0.323022853,0.526649517,0.786318334
642,3,136,-0.413950693,0.586760666,0.695957431
634,3,137,-0.373036023,0.694389111,0.615359966
455,3,138,-0.328243464,0.785617243,0.524463322
462,3,139,-0.280047324,0.861897074,0.422737424
468,3,140,-0.224393434,0.924372771,0.308516721
461,3,141,-0.143938659,0.896696294,0.418589797
454,3,142,-0.196217597,0.828514917,0.524463237
635,3,143,-0.242083653,0.745054224,0.621522090
643,3,144,-0.285047539,0.643528341,0.710365521
651,3,145,-0.187592035,0.577350192,0.794654632
652,3,146,-0.048226282,0.615937056,0.786317855
645,3,147,-0.009996902,0.718013469,0.695957413
644,3,148,-0.147646886,0.688172920,0.710364997
636,3,149,-0.106359916,0.781036815,0.615360920
453,3,150,-0.062950832,0.855095875,0.514634081
460,3,151,-0.010202940,0.913446173,0.406831646
467,3,152,-0.085176639,0.949399045,0.302301826
472,3,153,-0.024677801,0.983344615,0.180067696
477,3,154,-0.099393947,0.993150237,0.061428411
473,3,155,-0.162948696,0.969015582,0.185624686
474,3,156,-0.303531011,0.934172479,0.187591857
478,3,157,-0.238899609,0.969015831,0.062731941
479,3,158,-0.376299750,0.924371793,0.062731863
480,3,159,-0.503348287,0.861897355,0.061428418
409,4,0,-0.960038824,-0.273567911,-0.059042825
627,4,1,-0.988396116,-0.140200102,-0.058455535
626,4,2,-0.998257426,0.000000000,-0.059009413
625,4,3,-0.988396116,0.140200102,-0.058455535
264,4,4,-0.960038824,0.273567911,-0.059042825
267,4,5,-0.964185168,0.200310194,-0.173847024
266,4,6,-0.923550690,0.249860498,-0.290901797
268,4,7,-0.904624616,0.173632086,-0.389237977
269,4,8,-0.951603617,0.127468974,-0.279646592
628,4,9,-0.982594412,0.068142087,-0.172814574
629,4,10,-0.982594412,-0.068142087,-0.172814574
408,4,11,-0.964185168,-0.200310194,-0.173847024
417,4,12,-0.927590004,-0.327341302,-0.180067923
416,4,13,-0.923550690,-0.249860498,-0.290901797
407,4,14,-0.951603617,-0.127468974,-0.279646592
630,4,15,-0.961041752,0.000000000,-0.276403241
270,4,16,-0.926058215,0.058636174,-0.372797509
406,4,17,-0.926058215,-0.058636174,-0.372797509
415,4,18,-0.904624616,-0.173632086,-0.389237977
190,4,19,-0.876179484,-0.094875364,-0.472554947
18,4,20,-0.845352437,0.000000000,-0.534209002
8,4,21,-0.876179484,0.094875364,-0.472554947
7,4,22,-0.843172288,0.206249047,-0.496509640
16,4,23,-0.770049796,0.222563529,-0.597903661
17,4,24,-0.813340132,0.107311643,-0.571805946
25,4,25,-0.734225864,0.112308077,-0.669551549
32,4,26,-0.636236301,0.115658251,-0.762775549
38,4,27,-0.522131094,0.116843877,-0.844823431
43,4,28,-0.397714247,0.115658077,-0.910190412
48,4,29,-0.340789475,0.000000000,-0.940139635
44,4,30,-0.465419530,0.000000000,-0.885090200
39,4,31,-0.583506840,0.000000000,-0.812108224
33,4,32,-0.688481214,0.000000000,-0.725254175
26,4,33,-0.776156456,0.000000000,-0.630540368
198,4,34,-0.813340132,-0.107311643,-0.571805946
191,4,35,-0.843172288,-0.206249047,-0.496509640
423,4,36,-0.865586379,-0.291973600,-0.406831214
424,4,37,-0.876610870,-0.374389004,-0.302301597
425,4,38,-0.871234808,-0.454415546,-0.185624409
431,4,39,-0.809788374,-0.499058945,-0.308517356
430,4,40,-0.808329714,-0.413988065,-0.418589245
192,4,41,-0.793791483,-0.324109867,-0.514633730
199,4,42,-0.770049796,-0.222563529,-0.597903661
205,4,43,-0.734225864,-0.112308077,-0.669551549
211,4,44,-0.636236301,-0.115658251,-0.762775549
216,4,45,-0.522131094,-0.116843877,-0.844823431
220,4,46,-0.397714247,-0.115658077,-0.910190412
223,4,47,-0.270509007,-0.112307951,-0.956144236
51,4,48,-0.216863224,0.000000000,-0.976201999
53,4,49,-0.099757310,0.000000000,-0.995011798
225,4,50,-0.147701301,-0.107311581,-0.983193038
224,4,51,-0.190403375,-0.222563322,-0.956144405
221,4,52,-0.318474059,-0.231384620,-0.919258088
218,4,53,-0.363078831,-0.353079903,-0.862269299
217,4,54,-0.447996152,-0.236201273,-0.862269335
212,4,55,-0.570888317,-0.236201044,-0.786317745
206,4,56,-0.679782663,-0.231384589,-0.695957401
200,4,57,-0.709943643,-0.342506951,-0.615360880
193,4,58,-0.727328760,-0.442640348,-0.524463914
436,4,59,-0.733174159,-0.532680878,-0.422737193
437,4,60,-0.724871014,-0.615937551,-0.308517334
441,4,61,-0.643514417,-0.640837082,-0.418589333
194,4,62,-0.645733195,-0.554946573,-0.524464434
201,4,63,-0.633780521,-0.460468776,-0.621522935
207,4,64,-0.608864218,-0.353079879,-0.710365373
213,4,65,-0.491123115,-0.356823014,-0.794654279
214,4,66,-0.401054206,-0.469956269,-0.786318402
209,4,67,-0.430124840,-0.575010616,-0.695956474
208,4,68,-0.523947381,-0.469956693,-0.710365996
202,4,69,-0.545128299,-0.569355827,-0.615360934
195,4,70,-0.553541660,-0.654785311,-0.514633682
445,4,71,-0.545166029,-0.732995386,-0.406831372
442,4,72,-0.626953347,-0.718013442,-0.302301501
443,4,73,-0.597961284,-0.781036407,-0.180067861
439,4,74,-0.664169340,-0.745054128,-0.061428296
438,4,75,-0.701401324,-0.688171250,-0.185624656
432,4,76,-0.794654632,-0.577350192,-0.187592035
433,4,77,-0.762847899,-0.643527621,-0.062731840
426,4,78,-0.847764385,-0.526650026,-0.062731951
418,4,79,-0.913828142,-0.401428296,-0.061428410
410,4,80,-0.937486929,-0.342975520,0.059042781
419,4,81,-0.882036594,-0.467540811,0.058455420
427,4,82,-0.807607164,-0.586761074,0.059009412
434,4,83,-0.717222429,-0.694388178,0.058455505
440,4,84,-0.615889071,-0.785617330,0.059042894
435,4,85,-0.662302784,-0.728788244,0.173846820
574,4,86,-0.600304129,-0.744990633,0.290901890
567,4,87,-0.629797813,-0.672197090,0.389237443
429,4,88,-0.694938883,-0.662463396,0.279646561
428,4,89,-0.754883159,-0.632682001,0.172814648
420,4,90,-0.834988504,-0.522426379,0.172814572
411,4,91,-0.897781916,-0.404678707,0.173846990
620,4,92,-0.942842246,-0.280399827,0.180067864
615,4,93,-0.894032222,-0.340708723,0.290901963
412,4,94,-0.844787909,-0.456214034,0.279646461
421,4,95,-0.777499434,-0.564885815,0.276403052
422,4,96,-0.714731107,-0.591761730,0.372796861
413,4,97,-0.783662693,-0.496885124,0.372797476
609,4,98,-0.833914946,-0.391254096,0.389237839
602,4,99,-0.764610898,-0.438248894,0.472554845
755,4,100,-0.683905103,-0.496885011,0.534208850
559,4,101,-0.653077439,-0.591761992,0.472554340
560,4,102,-0.560910462,-0.662463164,0.496509829
753,4,103,-0.492163363,-0.632682131,0.597903458
754,4,104,-0.594931051,-0.564885513,0.571805388
761,4,105,-0.527987499,-0.522426920,0.669551577
767,4,106,-0.446742625,-0.467541571,0.762775135
772,4,107,-0.353733453,-0.401428377,0.844824185
776,4,108,-0.253773655,-0.327341219,0.910190452
780,4,109,-0.275703691,-0.200310182,0.940140046
777,4,110,-0.376531918,-0.273568034,0.885089965
773,4,111,-0.472066391,-0.342975915,0.812108887
768,4,112,-0.556994123,-0.404678384,0.725253716
762,4,113,-0.627924087,-0.456213701,0.630539769
784,4,114,-0.721081852,-0.391253725,0.571805461
601,4,115,-0.803371022,-0.328744953,0.496509573
608,4,116,-0.871892003,-0.272566403,0.406831526
614,4,117,-0.929253369,-0.212371915,0.302301746
619,4,118,-0.971942477,-0.144469257,0.185624498
613,4,119,-0.948472085,-0.072235700,0.308516947
607,4,120,-0.897288577,-0.140200086,0.418589471
600,4,121,-0.832697665,-0.204368417,0.514633995
785,4,122,-0.753803744,-0.272565974,0.597902756
791,4,123,-0.660014536,-0.340708309,0.669551088
797,4,124,-0.582709241,-0.280400065,0.762775028
802,4,125,-0.491090757,-0.212372066,0.844824227
806,4,126,-0.389740204,-0.140199915,0.910190396
809,4,127,-0.284859505,-0.068142075,0.956144194
782,4,128,-0.175446752,-0.127468818,0.976201894
783,4,129,-0.080705643,-0.058636093,0.995011763
811,4,130,-0.182568073,0.000000000,0.983193215
810,4,131,-0.284859505,0.068142075,0.956144194
807,4,132,-0.393655860,0.000000000,0.919257888
804,4,133,-0.501271240,0.072235827,0.862269754
803,4,134,-0.501271240,-0.072235827,0.862269754
798,4,135,-0.600693484,-0.144469258,0.786317984
792,4,136,-0.685960407,-0.212371719,0.695957307
786,4,137,-0.775677311,-0.140199917,0.615360620
599,4,138,-0.848599000,-0.069409996,0.524463525
606,4,139,-0.906252217,0.000000000,0.422737412
612,4,140,-0.948472085,0.072235700,0.308516947
605,4,141,-0.897288577,0.140200086,0.418589471
598,4,142,-0.848599000,0.069409996,0.524463525
787,4,143,-0.783396573,0.000000000,0.621522171
793,4,144,-0.700116570,-0.072235771,0.710365246
799,4,145,-0.607062299,0.000000000,0.794654242
800,4,146,-0.600693484,0.144469258,0.786317984
795,4,147,-0.685960407,0.212371719,0.695957307
794,4,148,-0.700116570,0.072235771,0.710365246
788,4,149,-0.775677311,0.140199917,0.615360620
597,4,150,-0.832697665,0.204368417,0.514633995
604,4,151,-0.871892003,0.272566403,0.406831526
611,4,152,-0.929253369,0.212371915,0.302301746
616,4,153,-0.942842246,0.280399827,0.180067864
621,4,154,-0.975256228,0.212371943,0.061428390
617,4,155,-0.971942477,0.144469257,0.185624498
618,4,156,-0.982247096,0.000000000,0.187591691
622,4,157,-0.995412829,0.072235783,0.062731896
623,4,158,-0.995412829,-0.072235783,0.062731896
624,4,159,-0.975256228,-0.212371943,0.061428390
