FaceID,strip,strip_num,x,y,z
376,4,97,-13.3299,-41.0253,-12.4064
368,4,98,-10.3447,-40.3575,-16.7382
367,4,99,-7.7572,-42.3884,-12.5514
366,4,100,-4.8209,-43.9229,-7.8005
579,4,101,-2.1431,-42.8754,-13.0526
573,4,102,-5.1353,-41.0252,-17.471
566,4,103,-8.1052,-38.7305,-21.2172
719,4,104,-11.7288,-36.0978,-23.9854
726,4,105,-10.765,-33.1313,-28.3006
748,4,106,-6.7004,-36.2086,-25.6656
565,4,107,-2.8905,-38.8526,-22.2849
572,4,108,0.4578,-40.9858,-18.2543
564,4,109,2.8246,-38.3681,-23.0916
749,4,110,-1.1795,-35.9466,-26.8276
756,4,111,-5.3878,-32.8891,-30.0424
732,4,112,-9.5461,-29.3802,-32.5421
731,4,113,-13.7538,-25.5402,-34.2166
736,4,114,-12.2214,-20.6538,-37.8936
740,4,115,-10.4474,-15.3642,-40.8294
741,4,116,-6.4523,-19.8579,-39.7072
737,4,117,-8.0893,-24.8962,-36.4331
763,4,118,-3.8851,-28.7467,-34.2166
757,4,119,0.4484,-32.2057,-31.2164
750,4,120,4.7711,-35.0358,-27.6039
563,4,121,8.8028,-37.1692,-23.5287
571,4,122,6.4568,-40.224,-18.7771
578,4,123,3.8205,-42.5842,-13.5594
584,4,124,1.107,-44.111,-8.0775
583,4,125,7.3074,-43.4553,-8.3243
577,4,126,10.0629,-41.4534,-13.8354
570,4,127,12.5612,-38.6594,-18.9614
562,4,128,14.7258,-35.2447,-23.5287
751,4,129,10.8584,-33.4186,-27.8777
758,4,130,6.6212,-30.861,-31.8562
764,4,131,2.1627,-27.6216,-35.2623
769,4,132,-2.2527,-23.8928,-37.8936
774,4,133,-0.5787,-18.5708,-40.8294
744,4,134,-4.7252,-14.5427,-42.184
746,4,135,-3.0078,-9.2571,-43.815
747,4,136,-1.3841,-4.2598,-44.675
781,4,137,2.5323,-7.7935,-44.1308
778,4,138,1.0418,-13.1007,-42.9017
779,4,139,6.8576,-11.2111,-42.9017
775,4,140,5.4563,-16.7928,-41.2323
770,4,141,3.8657,-22.3802,-38.6683
771,4,142,10.0274,-20.3782,-38.6683
765,4,143,8.4116,-25.8883,-35.6322
766,4,144,14.4859,-23.6175,-35.2623
759,4,145,12.7829,-28.8589,-31.8562
760,4,146,18.5673,-26.3185,-31.2164
752,4,147,16.7337,-31.149,-27.6039
561,4,148,20.267,-32.7007,-23.0916
568,4,149,23.7205,-33.4273,-18.2543
569,4,150,18.4194,-36.3372,-18.7771
575,4,151,21.9395,-36.697,-13.5594
580,4,152,25.0322,-36.3372,-8.0775
585,4,153,22.5771,-38.6594,-2.7553
581,4,154,19.6306,-39.4513,-8.3243
576,4,155,16.2246,-39.4513,-13.8354
582,4,156,13.6103,-41.8882,-8.4116
586,4,157,16.8751,-41.4533,-2.8132
587,4,158,10.7134,-43.4553,-2.8132
588,4,159,4.4582,-44.5466,-2.7553
